-	-	-	-	-	-	-	-	-	-	CCX87_RS06375	EAL domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS06000	EAL domain-containing protein	-	-	C380_RS08975	EAL domain-containing protein	BSY15_RS14130	EAL domain-containing protein
-	-	-	-	-	-	-	-	-	-	CCX87_RS19710	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS20340	hypothetical protein	-	-	C380_RS06235	hypothetical protein	BSY15_RS00610	hypothetical protein
-	-	-	-	-	-	-	-	-	-	CCX87_RS09835	aspartate kinase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS10630	aspartate kinase	-	-	C380_RS11415	aspartate kinase	BSY15_RS17860	aspartate kinase
-	-	-	-	-	-	-	-	-	-	CCX87_RS00425	tRNA 2-thiocytidine(32) synthetase TtcA	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS21105	tRNA 2-thiocytidine(32) synthetase TtcA	-	-	C380_RS00960	tRNA 2-thiocytidine(32) synthetase TtcA	BSY15_RS08035	tRNA 2-thiocytidine(32) synthetase TtcA
-	-	-	-	-	-	-	-	-	-	CCX87_RS20310	alkylhydroperoxidase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS15625	peroxidase-related enzyme	-	-	C380_RS08215	peroxidase-related enzyme	BSY15_RS17345	hypothetical protein
-	-	-	-	-	-	-	-	-	-	CCX87_RS12125	VOC family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS04055	VOC family protein	-	-	C380_RS10475	VOC family protein	BSY15_RS16520	VOC family protein
-	-	-	-	-	-	-	-	-	-	CCX87_RS17060	SDR family oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	EAG14_RS04290	SDR family oxidoreductase	-	-	C380_RS19950	SDR family oxidoreductase	BSY15_RS11080	SDR family oxidoreductase
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS00555	SRPBCC family protein	C8244_RS00570	SRPBCC family protein	-	-	C8245_RS05560	SRPBCC family protein	C8247_RS00515	SRPBCC family protein	-	-	C8237_00565	SRPBCC family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C7Y68_RS00630	SRPBCC family protein	C8235_00550	SRPBCC family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CBP33_RS01655	LemA family protein	CBP35_RS16885	LemA family protein	CBP36_RS02055	LemA family protein	APS58_RS07700	LemA family protein	AJS_RS19350	hypothetical protein	CCX87_RS01910	LemA family protein	ACAV_RS22060	hypothetical protein	C8244_RS18680	LemA family protein	-	-	C8245_RS07800	LemA family protein	C8247_RS18015	LemA family protein	C8234_15120	LemA family protein	C8237_17825	LemA family protein	C8239_17495	LemA family protein	C8238_RS18655	LemA family protein	C8246_RS17165	LemA family protein	-	-	C8236_17905	LemA family protein	-	-	C8248_17485	LemA family protein	-	-	C7Y68_RS19710	LemA family protein	C8235_16040	LemA family protein	CBP34_RS01625	LemA family protein	-	-	AAVE_RS22520	hypothetical protein	CQB05_RS22270	hypothetical protein	DTPSY_RS16245	hypothetical protein	-	-	G7045_RS13305	LemA family protein	C380_RS02120	hypothetical protein	BSY15_RS09000	hypothetical protein
CBP33_RS12880	protein-L-isoaspartate(D-aspartate) O-methyltransferase	CBP35_RS05575	protein-L-isoaspartate(D-aspartate) O-methyltransferase	CBP36_RS13355	protein-L-isoaspartate(D-aspartate) O-methyltransferase	APS58_RS15605	protein-L-isoaspartate(D-aspartate) O-methyltransferase	AJS_RS05830	protein-L-isoaspartate(D-aspartate) O-methyltransferase	CCX87_RS06125	protein-L-isoaspartate(D-aspartate) O-methyltransferase	ACAV_RS07115	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8244_RS06575	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8241_RS06970	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8245_RS24435	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8247_RS06160	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8234_04845	protein-L-isoaspartate O-methyltransferase	C8237_06000	protein-L-isoaspartate O-methyltransferase	C8239_06345	protein-L-isoaspartate O-methyltransferase	-	-	C8246_RS07890	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8232_03595	protein-L-isoaspartate O-methyltransferase	C8236_06650	protein-L-isoaspartate O-methyltransferase	-	-	C8248_06030	protein-L-isoaspartate O-methyltransferase	-	-	C7Y68_RS06925	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8235_05270	protein-L-isoaspartate O-methyltransferase	CBP34_RS13425	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C8240_RS06370	protein-L-isoaspartate(D-aspartate) O-methyltransferase	AAVE_RS06985	protein-L-isoaspartate(D-aspartate) O-methyltransferase	CQB05_RS13745	protein-L-isoaspartate(D-aspartate) O-methyltransferase	DTPSY_RS05380	protein-L-isoaspartate(D-aspartate) O-methyltransferase	-	-	G7045_RS03675	protein-L-isoaspartate(D-aspartate) O-methyltransferase	C380_RS08270	protein-L-isoaspartate(D-aspartate) O-methyltransferase	BSY15_RS13845	protein-L-isoaspartate(D-aspartate) O-methyltransferase
CBP33_RS16570	tripartite tricarboxylate transporter substrate binding protein	CBP35_RS01935	tripartite tricarboxylate transporter substrate binding protein	CBP36_RS16990	tripartite tricarboxylate transporter substrate binding protein	APS58_RS07570	tripartite tricarboxylate transporter substrate binding protein	AJS_RS19285	tripartite tricarboxylate transporter substrate binding protein	-	-	ACAV_RS21865	tripartite tricarboxylate transporter substrate binding protein	C8244_RS18495	tripartite tricarboxylate transporter substrate binding protein	C8241_RS19895	tripartite tricarboxylate transporter substrate binding protein	C8245_RS07985	tripartite tricarboxylate transporter substrate binding protein	C8247_RS17835	tripartite tricarboxylate transporter substrate binding protein	C8234_14945	tripartite tricarboxylate transporter substrate binding protein	C8237_17645	tripartite tricarboxylate transporter substrate binding protein	C8239_17440	tripartite tricarboxylate transporter substrate binding protein	C8238_RS18485	tripartite tricarboxylate transporter substrate binding protein	C8246_RS17325	tripartite tricarboxylate transporter substrate binding protein	-	-	C8236_17850	tripartite tricarboxylate transporter substrate binding protein	C8243_17690	tripartite tricarboxylate transporter substrate binding protein	C8248_17330	tripartite tricarboxylate transporter substrate binding protein	-	-	C7Y68_RS19660	tripartite tricarboxylate transporter substrate binding protein	C8235_15880	tripartite tricarboxylate transporter substrate binding protein	CBP34_RS17380	tripartite tricarboxylate transporter substrate binding protein	C8240_RS19940	tripartite tricarboxylate transporter substrate binding protein	AAVE_RS22390	tripartite tricarboxylate transporter substrate binding protein	CQB05_RS22405	tripartite tricarboxylate transporter substrate binding protein	DTPSY_RS15810	tripartite tricarboxylate transporter substrate binding protein	EAG14_RS18260	tripartite tricarboxylate transporter substrate binding protein	-	-	-	-	-	-
CBP33_RS16575	NAD(P)/FAD-dependent oxidoreductase	CBP35_RS01930	NAD(P)/FAD-dependent oxidoreductase	CBP36_RS16995	NAD(P)/FAD-dependent oxidoreductase	APS58_RS07575	NAD(P)/FAD-dependent oxidoreductase	AJS_RS19290	NAD(P)/FAD-dependent oxidoreductase	-	-	ACAV_RS21870	NAD(P)/FAD-dependent oxidoreductase	C8244_RS18500	NAD(P)/FAD-dependent oxidoreductase	C8241_RS19900	NAD(P)/FAD-dependent oxidoreductase	C8245_RS07980	NAD(P)/FAD-dependent oxidoreductase	C8247_RS17840	NAD(P)/FAD-dependent oxidoreductase	C8234_14950	FAD-dependent oxidoreductase	C8237_17650	FAD-dependent oxidoreductase	C8239_17445	FAD-dependent oxidoreductase	C8238_RS18490	NAD(P)/FAD-dependent oxidoreductase	C8246_RS17320	NAD(P)/FAD-dependent oxidoreductase	-	-	C8236_17855	FAD-dependent oxidoreductase	C8243_17695	FAD-dependent oxidoreductase	C8248_17335	FAD-dependent oxidoreductase	-	-	C7Y68_RS19665	NAD(P)/FAD-dependent oxidoreductase	C8235_15885	FAD-dependent oxidoreductase	CBP34_RS17385	NAD(P)/FAD-dependent oxidoreductase	C8240_RS19945	NAD(P)/FAD-dependent oxidoreductase	AAVE_RS22400	NAD(P)/FAD-dependent oxidoreductase	CQB05_RS22395	NAD(P)/FAD-dependent oxidoreductase	DTPSY_RS15815	NAD(P)/FAD-dependent oxidoreductase	EAG14_RS10870	NAD(P)/FAD-dependent oxidoreductase	-	-	-	-	-	-
CBP33_RS16580	peroxidase-related enzyme	CBP35_RS01925	peroxidase-related enzyme	CBP36_RS17000	peroxidase-related enzyme	APS58_RS07580	peroxidase-related enzyme	AJS_RS22160	peroxidase-related enzyme	-	-	ACAV_RS24265	peroxidase-related enzyme	C8244_RS18505	peroxidase-related enzyme	C8241_RS19905	peroxidase-related enzyme	C8245_RS07975	peroxidase-related enzyme	C8247_RS17845	peroxidase-related enzyme	C8234_14955	carboxymuconolactone decarboxylase	C8237_17655	carboxymuconolactone decarboxylase	C8239_17450	carboxymuconolactone decarboxylase	C8238_RS18495	peroxidase-related enzyme	C8246_RS17315	peroxidase-related enzyme	-	-	C8236_17860	carboxymuconolactone decarboxylase	C8243_17700	carboxymuconolactone decarboxylase	C8248_17340	carboxymuconolactone decarboxylase	-	-	C7Y68_RS19670	peroxidase-related enzyme	C8235_15890	carboxymuconolactone decarboxylase	CBP34_RS17390	peroxidase-related enzyme	C8240_RS19955	peroxidase-related enzyme	AAVE_RS25070	peroxidase-related enzyme	CQB05_RS22390	peroxidase-related enzyme	DTPSY_RS18230	peroxidase-related enzyme	EAG14_RS10835	peroxidase-related enzyme	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS04795	cytochrome b	-	-	-	-	ACAV_RS18920	cytochrome b	C8244_RS16375	cytochrome b	C8241_RS17565	cytochrome b	C8245_RS10945	cytochrome b	-	-	-	-	C8237_15685	cytochrome B	-	-	C8238_RS16170	cytochrome b	C8246_RS20470	cytochrome b	-	-	C8236_15440	cytochrome B	-	-	C8248_14370	cytochrome B	-	-	C7Y68_RS17075	cytochrome b	C8235_13350	cytochrome B	-	-	-	-	AAVE_RS19495	cytochrome b	CQB05_RS07710	cytochrome b	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	APS58_RS10215	amino acid ABC transporter permease	-	-	CCX87_RS15965	amino acid ABC transporter permease	ACAV_RS01275	amino acid ABC transporter permease	C8244_RS00885	amino acid ABC transporter permease	C8241_RS01125	amino acid ABC transporter permease	C8245_RS04805	amino acid ABC transporter permease	C8247_RS00780	amino acid ABC transporter permease	-	-	-	-	C8239_01325	ABC transporter permease	-	-	C8246_RS14250	amino acid ABC transporter permease	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS00800	amino acid ABC transporter permease	AAVE_RS01040	amino acid ABC transporter permease	CQB05_RS19805	amino acid ABC transporter permease	-	-	EAG14_RS21405	amino acid ABC transporter permease	-	-	C380_RS00660	amino acid ABC transporter permease	BSY15_RS07700	amino acid ABC transporter permease
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8238_RS10695	hypothetical protein	C8246_RS02200	hypothetical protein	-	-	-	-	C8243_10385	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CBP33_RS07435	hypothetical protein	CBP35_RS10930	hypothetical protein	CBP36_RS08005	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8248_13510	hypothetical protein	-	-	-	-	-	-	CBP34_RS07340	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	AJS_RS14000	electron transfer flavoprotein subunit alpha/FixB family protein	-	-	ACAV_RS14745	electron transfer flavoprotein subunit alpha	C8244_RS12530	electron transfer flavoprotein subunit alpha	C8241_RS18945	electron transfer flavoprotein subunit alpha	C8245_RS15495	electron transfer flavoprotein subunit alpha	C8247_RS17365	electron transfer flavoprotein subunit alpha	C8234_09475	electron transfer flavoprotein subunit alpha	C8237_12320	electron transfer flavoprotein subunit alpha	C8239_16385	electron transfer flavoprotein subunit alpha	C8238_RS17650	electron transfer flavoprotein subunit alpha	C8246_RS24745	electron transfer flavoprotein subunit alpha	C8232_08755	electron transfer flavoprotein subunit alpha	C8236_12280	electron transfer flavoprotein subunit alpha	C8243_16795	electron transfer flavoprotein subunit alpha	C8248_11510	electron transfer flavoprotein subunit alpha	C8242_11945	electron transfer flavoprotein subunit alpha	C7Y68_RS13725	electron transfer flavoprotein subunit alpha	C8235_09615	electron transfer flavoprotein subunit alpha	-	-	-	-	-	-	-	-	DTPSY_RS11525	electron transfer flavoprotein subunit alpha	-	-	G7045_RS04450	electron transfer flavoprotein subunit alpha/FixB family protein	C380_RS14435	electron transfer flavoprotein subunit alpha	-	-
CBP33_RS07895	phosphoserine phosphatase SerB	CBP35_RS10470	phosphoserine phosphatase SerB	CBP36_RS08465	phosphoserine phosphatase SerB	APS58_RS16445	phosphoserine phosphatase SerB	AJS_RS15675	phosphoserine phosphatase SerB	CCX87_RS11410	phosphoserine phosphatase SerB	ACAV_RS08000	phosphoserine phosphatase SerB	C8244_RS07500	phosphoserine phosphatase SerB	C8241_RS07820	phosphoserine phosphatase SerB	C8245_RS23545	phosphoserine phosphatase SerB	C8247_RS07050	phosphoserine phosphatase SerB	C8234_05695	phosphoserine phosphatase SerB	C8237_06890	phosphoserine phosphatase SerB	C8239_07220	phosphoserine phosphatase SerB	C8238_RS07140	phosphoserine phosphatase SerB	C8246_RS06600	phosphoserine phosphatase SerB	C8232_04450	phosphoserine phosphatase SerB	C8236_07535	phosphoserine phosphatase SerB	C8243_07005	phosphoserine phosphatase SerB	C8248_06900	phosphoserine phosphatase SerB	C8242_06430	phosphoserine phosphatase SerB	-	-	C8235_06210	phosphoserine phosphatase SerB	CBP34_RS07805	phosphoserine phosphatase SerB	-	-	AAVE_RS07820	phosphoserine phosphatase SerB	CQB05_RS12900	phosphoserine phosphatase SerB	DTPSY_RS12560	phosphoserine phosphatase SerB	EAG14_RS08460	phosphoserine phosphatase SerB	G7045_RS04400	phosphoserine phosphatase SerB	C380_RS15270	phosphoserine phosphatase SerB	BSY15_RS20295	phosphoserine phosphatase SerB
CBP33_RS06915	TrbI/VirB10 family protein	CBP35_RS11450	TrbI/VirB10 family protein	CBP36_RS07485	TrbI/VirB10 family protein	-	-	AJS_RS14465	TrbI/VirB10 family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8246_RS07190	TrbI/VirB10 family protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CBP34_RS06820	TrbI/VirB10 family protein	-	-	-	-	-	-	DTPSY_RS17520	TrbI/VirB10 family protein	-	-	G7045_RS07920	TrbI/VirB10 family protein	C380_RS16030	TrbI/VirB10 family protein	-	-
CBP33_RS07875	DUF1566 domain-containing protein	CBP35_RS10490	DUF1566 domain-containing protein	CBP36_RS08445	DUF1566 domain-containing protein	-	-	AJS_RS08510	DUF1566 domain-containing protein	CCX87_RS11425	DUF1566 domain-containing protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DTPSY_RS10050	DUF1566 domain-containing protein	EAG14_RS11330	DUF1566 domain-containing protein	G7045_RS04280	DUF1566 domain-containing protein	C380_RS10570	DUF1566 domain-containing protein	BSY15_RS15240	DUF1566 domain-containing protein
CBP33_RS12930	acyl-CoA synthetase	CBP35_RS05530	acyl-CoA synthetase	CBP36_RS13400	acyl-CoA synthetase	-	-	AJS_RS15555	acyl-CoA synthetase	CCX87_RS06080	acyl-CoA synthetase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DTPSY_RS12440	acyl-CoA synthetase	EAG14_RS05625	acyl-CoA synthetase	G7045_RS03650	acyl-CoA synthetase	C380_RS08205	acyl-CoA synthetase	BSY15_RS13790	acyl-CoA synthetase
CBP33_RS17470	sporulation protein	CBP35_RS01190	sporulation protein	CBP36_RS17725	sporulation protein	APS58_RS11295	sporulation protein	AJS_RS01730	SPOR domain-containing protein	CCX87_RS17520	sporulation protein	ACAV_RS02310	SPOR domain-containing protein	-	-	-	-	C8245_RS03760	SPOR domain-containing protein	-	-	C8234_01070	SPOR domain-containing protein	-	-	C8239_02380	sporulation protein	-	-	C8246_RS13220	SPOR domain-containing protein	-	-	C8236_02270	sporulation protein	C8243_01745	sporulation protein	C8248_01550	sporulation protein	C8242_02105	SPOR domain-containing protein	-	-	C8235_01980	sporulation protein	CBP34_RS18100	sporulation protein	-	-	AAVE_RS02045	SPOR domain-containing protein	CQB05_RS18765	SPOR domain-containing protein	DTPSY_RS01650	SPOR domain-containing protein	EAG14_RS01720	sporulation protein	G7045_RS02400	sporulation protein	C380_RS22250	SPOR domain-containing protein	BSY15_RS05520	SPOR domain-containing protein
-	-	-	-	-	-	APS58_RS03920	chloride channel protein	-	-	-	-	ACAV_RS18215	chloride channel protein	C8244_RS15625	chloride channel protein	-	-	-	-	-	-	C8234_11690	chloride channel protein	-	-	-	-	-	-	-	-	C8232_10420	chloride channel protein	-	-	C8243_14850	chloride channel protein	C8248_13655	chloride channel protein	C8242_14335	chloride channel protein	-	-	-	-	-	-	-	-	AAVE_RS18665	chloride channel protein	CQB05_RS06865	chloride channel protein	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	ACAV_RS16440	TonB-dependent siderophore receptor	C8244_RS14135	TonB-dependent siderophore receptor	-	-	C8245_RS13505	TonB-dependent siderophore receptor	C8247_RS14100	TonB-dependent siderophore receptor	C8234_10920	TonB-dependent siderophore receptor	C8237_13825	TonB-dependent siderophore receptor	C8239_13665	TonB-dependent siderophore receptor	C8238_RS14065	TonB-dependent siderophore receptor	C8246_RS23055	TonB-dependent siderophore receptor	-	-	C8236_13635	TonB-dependent siderophore receptor	C8243_13755	TonB-dependent siderophore receptor	C8248_13190	TonB-dependent siderophore receptor	-	-	C7Y68_RS15235	TonB-dependent siderophore receptor	C8235_11020	TonB-dependent siderophore receptor	-	-	C8240_RS15240	TonB-dependent siderophore receptor	-	-	-	-	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8244_RS17540	hypothetical protein	-	-	-	-	-	-	C8234_14015	hypothetical protein	C8237_16770	hypothetical protein	C8239_16220	hypothetical protein	C8238_RS17370	hypothetical protein	C8246_RS18865	hypothetical protein	C8232_11575	hypothetical protein	C8236_16940	hypothetical protein	C8243_16530	hypothetical protein	C8248_15965	hypothetical protein	C8242_16100	hypothetical protein	C7Y68_RS18475	hypothetical protein	C8235_14595	hypothetical protein	-	-	C8240_RS18800	hypothetical protein	AAVE_RS15980	hypothetical protein	CQB05_RS10110	hypothetical protein	-	-	-	-	-	-	-	-	-	-
CBP33_RS03400	EF-hand domain-containing protein	CBP35_RS15130	EF-hand domain-containing protein	CBP36_RS03815	EF-hand domain-containing protein	APS58_RS05085	EF-hand domain-containing protein	AJS_RS03310	EF-hand domain-containing protein	CCX87_RS14930	EF-hand domain-containing protein	ACAV_RS19245	EF-hand domain-containing protein	C8244_RS16670	EF-hand domain-containing protein	C8241_RS17700	EF-hand domain-containing protein	C8245_RS10645	EF-hand domain-containing protein	C8247_RS15945	EF-hand domain-containing protein	C8234_12730	histidine kinase	-	-	-	-	-	-	C8246_RS20175	EF-hand domain-containing protein	-	-	C8236_15735	histidine kinase	-	-	C8248_14705	histidine kinase	-	-	-	-	-	-	CBP34_RS03335	EF-hand domain-containing protein	C8240_RS17490	EF-hand domain-containing protein	AAVE_RS19770	EF-hand domain-containing protein	CQB05_RS07995	EF-hand domain-containing protein	DTPSY_RS03170	EF-hand domain-containing protein	EAG14_RS04275	EF-hand domain-containing protein	-	-	C380_RS19965	EF-hand domain-containing protein	BSY15_RS11065	hypothetical protein
-	-	-	-	-	-	-	-	AJS_RS14585	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-	-	-	C8244_RS07035	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-	-	-	-	-	-	-	C8237_01455	type VI secretion protein	-	-	-	-	C8246_RS07425	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-	C8236_07080	type VI secretion protein	-	-	-	-	-	-	C7Y68_RS07355	relaxase/mobilization nuclease and DUF3363 domain-containing protein	C8235_05770	type VI secretion protein	CBP34_RS15245	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-	-	-	-	-	DTPSY_RS17630	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-	G7045_RS12425	relaxase/mobilization nuclease and DUF3363 domain-containing protein	C380_RS15890	relaxase/mobilization nuclease and DUF3363 domain-containing protein	-	-
CBP33_RS14975	peptide chain release factor N(5)-glutamine methyltransferase	-	-	CBP36_RS15385	peptide chain release factor N(5)-glutamine methyltransferase	APS58_RS03480	peptide chain release factor N(5)-glutamine methyltransferase	AJS_RS04235	peptide chain release factor N(5)-glutamine methyltransferase	CCX87_RS04005	peptide chain release factor N(5)-glutamine methyltransferase	ACAV_RS17745	peptide chain release factor N(5)-glutamine methyltransferase	C8244_RS15180	peptide chain release factor N(5)-glutamine methyltransferase	C8241_RS16650	peptide chain release factor N(5)-glutamine methyltransferase	C8245_RS12130	peptide chain release factor N(5)-glutamine methyltransferase	C8247_RS14805	peptide chain release factor N(5)-glutamine methyltransferase	-	-	C8237_14795	peptide chain release factor N(5)-glutamine methyltransferase	-	-	C8238_RS15320	peptide chain release factor N(5)-glutamine methyltransferase	C8246_RS21810	peptide chain release factor N(5)-glutamine methyltransferase	C8232_09950	peptide chain release factor N(5)-glutamine methyltransferase	-	-	C8243_14410	peptide chain release factor N(5)-glutamine methyltransferase	-	-	C8242_13955	peptide chain release factor N(5)-glutamine methyltransferase	C7Y68_RS16230	peptide chain release factor N(5)-glutamine methyltransferase	C8235_12285	peptide chain release factor N(5)-glutamine methyltransferase	CBP34_RS15810	peptide chain release factor N(5)-glutamine methyltransferase	-	-	AAVE_RS18255	peptide chain release factor N(5)-glutamine methyltransferase	-	-	DTPSY_RS03855	peptide chain release factor N(5)-glutamine methyltransferase	EAG14_RS17200	peptide chain release factor N(5)-glutamine methyltransferase	G7045_RS01895	peptide chain release factor N(5)-glutamine methyltransferase	C380_RS04605	peptide chain release factor N(5)-glutamine methyltransferase	BSY15_RS03330	peptide chain release factor N(5)-glutamine methyltransferase
CBP33_RS16275	tripartite tricarboxylate transporter substrate binding protein	-	-	CBP36_RS16720	tripartite tricarboxylate transporter substrate binding protein	-	-	AJS_RS19795	tripartite tricarboxylate transporter substrate binding protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CBP34_RS17090	tripartite tricarboxylate transporter substrate binding protein	-	-	-	-	-	-	DTPSY_RS16690	tripartite tricarboxylate transporter substrate binding protein	-	-	-	-	-	-	BSY15_RS04640	tripartite tricarboxylate transporter substrate binding protein
CBP33_RS01045	IS256 family transposase	-	-	CBP36_RS18965	IS256 family transposase	-	-	AJS_RS13260	IS256 family transposase	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CBP34_RS08370	IS256 family transposase	-	-	-	-	-	-	DTPSY_RS15855	IS256 family transposase	-	-	-	-	-	-	BSY15_RS00400	IS256 family transposase
CBP33_RS04630	DoxX family protein	CBP35_RS13880	DoxX family protein	CBP36_RS05055	DoxX family protein	-	-	-	-	-	-	ACAV_RS04355	DoxX family protein	C8244_RS03850	DoxX family protein	C8241_RS04075	DoxX family protein	C8245_RS01710	DoxX family protein	C8247_RS03505	DoxX family protein	-	-	-	-	-	-	C8238_RS03700	DoxX family protein	C8246_RS10600	DoxX family protein	-	-	C8236_04045	GntR family transcriptional regulator	-	-	C8248_03235	GntR family transcriptional regulator	-	-	C7Y68_RS04260	DoxX family protein	C8235_03250	GntR family transcriptional regulator	-	-	C8240_RS03510	DoxX family protein	-	-	-	-	-	-	EAG14_RS17945	DoxX family protein	G7045_RS11460	DoxX family protein	-	-	-	-
CBP33_RS14630	hypothetical protein	CBP35_RS03900	hypothetical protein	CBP36_RS15035	hypothetical protein	APS58_RS02775	hypothetical protein	-	-	-	-	ACAV_RS16910	hypothetical protein	-	-	C8241_RS15820	hypothetical protein	C8245_RS13015	hypothetical protein	-	-	-	-	-	-	-	-	-	-	C8246_RS22655	hypothetical protein	-	-	C8236_14070	hypothetical protein	-	-	-	-	-	-	C7Y68_RS15650	hypothetical protein	C8235_11450	hypothetical protein	CBP34_RS15415	hypothetical protein	-	-	AAVE_RS17555	hypothetical protein	CQB05_RS05705	hypothetical protein	-	-	-	-	-	-	-	-	-	-
-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8239_13175	hypothetical protein	-	-	-	-	C8232_09025	hypothetical protein	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS13905	hypothetical protein	-	-	-	-	-	-	-	-	-	-	C380_RS25125	hypothetical protein	-	-
-	-	-	-	-	-	-	-	AJS_RS05570	MFS transporter	-	-	-	-	-	-	C8241_RS15635	MFS transporter	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	C8240_RS12970	MFS transporter	-	-	-	-	DTPSY_RS05130	MFS transporter	-	-	-	-	C380_RS05080	MFS transporter	-	-
